,client_id,pay_dt,pay_sum,recurrentis,pay_method,pay_purpose_cat,pay_hour
12737,48886847-9427-47BE-BBCD-A8DB607D8067,2020-07-16,500.0,1,cards,general,14
7077,343CA5AF-CD0C-497A-B929-4027E59354CD,2020-07-16,5000.0,0,account,general,0
4903,4ECB767F-8830-497B-B395-851D4EACD1F8,2020-07-16,1500.0,1,cards,general,15
13110,5C3B2AA2-3A8A-4759-AEFC-F23317EF03B0,2020-07-16,500.0,0,cards,general,15
10445,AF6ABE11-EE17-4B17-BA14-9088F49706B0,2020-07-16,200.0,0,account,general,0
3912,142FA53C-F633-43D8-B676-5E5E4C74188D,2020-07-17,200.0,0,account,general,0
8624,F078657B-7643-4F20-9B77-4DB7AD4A9920,2020-07-17,2000.0,1,cards,general,22
8080,3A1FE94C-DBFC-4E6B-A0F7-5C3F52C4EB63,2020-07-17,100.0,1,cards,general,14
13237,FEE4BAD2-DE40-4FE6-8515-6C579A28DDA1,2020-07-17,500.0,1,cards,general,13
1226,BCF7F07A-7CBD-412F-86F6-21F26CD110D2,2020-07-17,100.0,1,cards,general,22
239,9B646FFB-068C-4F1C-9922-10D341765FB7,2020-07-17,300.0,0,sms,general,11
12395,E674F8AF-2ECD-4253-9AC5-761F2D641205,2020-07-18,2500.0,1,cards,general,14
4946,B52C248B-D029-487C-BDD1-8C89B916FAD2,2020-07-19,200.0,1,cards,general,22
1835,9F2C8C17-98A6-4FBB-93E5-A92B3116EB1D,2020-07-19,99.0,0,account,general,0
11419,60A8B1D9-B8E3-4AD1-8CF3-FD9E467428F2,2020-07-19,20000.0,0,cards,telic,11
4204,97F2D353-B0FF-42B0-8EB1-D3717058EAD4,2020-07-19,500.0,1,cards,general,9
13986,60A8B1D9-B8E3-4AD1-8CF3-FD9E467428F2,2020-07-19,20000.0,0,cards,telic,11
8308,3A6E0A60-DD20-4A55-B3E3-AB20C3681881,2020-07-19,300.0,1,cards,general,12
6502,54A2C5E2-6685-4B2E-8E2A-FC503D9D2144,2020-07-19,100.0,1,cards,general,6
6344,05343F01-7D7A-4147-8ECE-74F6F8DA69A8,2020-07-19,1000.0,1,cards,general,12
9876,60A8B1D9-B8E3-4AD1-8CF3-FD9E467428F2,2020-07-19,20000.0,0,cards,telic,12
10679,FFA30123-A516-44A7-B030-F83ED369B645,2020-07-20,200.0,1,cards,general,21
3804,1BDD4D01-772F-4420-8FCE-CC13F3777150,2020-07-20,3500.0,0,cards,general,14
39,C39D76D6-A933-4D47-B625-E34DF83B7403,2020-07-20,500.0,1,cards,general,13
4067,6267B856-FE6F-4C2A-A6E4-2713B95A6193,2020-07-21,100.0,1,cards,general,0
11386,3AFDA4EF-3DA8-4E51-879C-4D3B4F708BD7,2020-07-21,5.54,0,account,general,0
9536,A09FF4D8-CEA3-49F0-9EAF-D2E88B7221E1,2020-07-21,5000.0,0,cards,general,19
2928,8995E668-1C2F-463D-B504-C87AACEF5D25,2020-07-21,500.0,1,cards,general,11
12155,FB1F2258-C51F-4741-BFAF-6EB9029E1E91,2020-07-21,100.0,0,account,general,0
3473,0CE13D75-2831-47B5-8E7C-E66E084DEE93,2020-07-21,100.0,1,cards,general,15
8209,7E67126D-53A1-459A-808C-EAC3A733DEE8,2020-07-21,500.0,0,cards,general,19
3037,2DBC9032-1DAF-4379-AC10-36F31AF3AF09,2020-07-21,200.0,1,cards,general,9
9775,1DD98379-B8C4-402A-9324-6E96A5BCD271,2020-07-21,1000.0,0,account,general,0
10294,536D1F48-EAF0-4CA0-9893-A1614AD1A4A8,2020-07-21,1000.0,1,cards,general,19
11993,A017B846-2D16-4C70-9F8F-2577BA977DF8,2020-07-21,100.0,1,cards,general,12
2074,CA593259-8F11-4B1C-A486-498E9F05E5E3,2020-07-22,100.0,0,sms,general,3
10520,7B59B754-0CF4-421A-9B51-D233BE4767E9,2020-07-22,100.0,0,sms,general,12
354,C3FEBA9D-A9B5-4CC2-B97E-040E552C2C66,2020-07-22,100.0,1,cards,general,14
5912,41AA322E-334C-4D12-BD09-969B3E429C9A,2020-07-22,200.0,0,cards,general,11
13169,91B53D58-3B47-4D03-9873-1C78507C9BFF,2020-07-22,500.0,1,cards,general,11
2917,9E6EF71D-5C4A-4A64-8E8C-42C636AA8C79,2020-07-22,100.0,0,account,general,0
2976,E7AC8F13-6905-4389-9A66-A7B419932CED,2020-07-22,10000.0,0,cards,general,16
8166,32A79235-2FE7-410F-BFFF-B303E5E1255B,2020-07-22,100.0,1,cards,general,15
13777,85348172-F358-4345-91F1-DB8CF0531C8A,2020-07-23,100.0,0,cards,telic,11
9360,BDAA50F8-8C5B-4D26-880C-54AE83C2FE01,2020-07-23,10.0,0,cards,general,12
879,85348172-F358-4345-91F1-DB8CF0531C8A,2020-07-23,10.0,0,cards,telic,12
2875,F156D68E-03ED-4E4C-A119-0D6E7D1661A1,2020-07-23,300.0,0,cards,general,0
197,6E918AA5-393C-40CB-BFAD-507EA247806B,2020-07-23,200.0,1,cards,general,14
9080,CE07DBA6-9C2B-4276-9924-0979BDD0EED9,2020-07-23,20.0,0,sms,general,11
4855,C2FD4D86-9C77-4BA9-BA2F-111B77C5A263,2020-07-23,100.0,0,account,general,0
4557,85348172-F358-4345-91F1-DB8CF0531C8A,2020-07-23,10.0,0,cards,telic,11
6059,99A56103-5BDB-4C2B-AF08-0EF1A3D4DC37,2020-07-23,100.0,0,cards,telic,10
7103,193FBEF8-9C3E-4581-BBDF-A5D3EF653AE1,2020-07-23,500.0,1,cards,general,15
10509,85348172-F358-4345-91F1-DB8CF0531C8A,2020-07-23,10.0,0,cards,general,11
11628,85348172-F358-4345-91F1-DB8CF0531C8A,2020-07-23,10.0,0,cards,telic,12
11619,F3260234-B487-4BD1-AD50-EB1A85E8A75C,2020-07-23,200.0,0,account,general,0
887,85348172-F358-4345-91F1-DB8CF0531C8A,2020-07-23,10.0,0,cards,telic,11
4335,85348172-F358-4345-91F1-DB8CF0531C8A,2020-07-23,10.0,0,cards,telic,11
8864,39E2ED47-B829-4F25-A013-4FD6D835917E,2020-07-24,1000.0,1,cards,general,12
5493,5C3D6376-1493-45AA-91AB-94BEBBF6B78C,2020-07-24,200.0,1,cards,general,12
4786,451B970D-0174-4F9D-91C4-BE95F1E28D69,2020-07-24,1000.0,1,cards,general,18
12639,F627A4CC-CF2E-4208-84FF-5EC89D714E2D,2020-07-24,500.0,1,cards,general,15
10096,4287EDC7-03CC-4F23-8E53-9ED24F3589D8,2020-07-24,100.0,1,cards,general,19
7169,051A9746-0CAD-4629-81BE-4E8B7119EFFC,2020-07-24,5000.0,0,cards,general,0
5338,F0EFFF43-9526-4A27-A417-2559E9B1367F,2020-07-24,100.0,1,cards,general,19
266,6827A69B-55A8-48EE-94E8-08EFAF4E3E0A,2020-07-25,100.0,1,cards,general,12
12511,FD111B94-0E78-4440-BEA2-56FB2697F647,2020-07-25,300.0,1,cards,general,23
12875,6FA94D8E-7FA1-4331-A7DC-C758BCEFA546,2020-07-25,300.0,1,cards,general,8
4050,9EBD2918-571C-4E70-BBEE-A6346F3E6520,2020-07-25,500.0,1,cards,general,8
7951,43B823C4-AA47-4D65-A0D0-499EFA1FEDEB,2020-07-26,200.0,1,cards,general,21
6167,85B6E79D-D44A-44D9-8B0E-FE35CEF3B639,2020-07-26,150.0,1,cards,general,19
3558,88FE8980-50E2-437F-AA7D-FB79DC5BB07A,2020-07-26,200.0,1,cards,general,17
10837,EBA86F53-87F0-45B8-8C08-45E946399CE8,2020-07-26,200.0,1,cards,general,19
13112,A9B8D3CD-17ED-4B85-AB9B-79B152E4C8EC,2020-07-26,100.0,1,cards,general,18
2705,922B258B-7E7A-4E6B-9872-A8A4CF7DD8CB,2020-07-26,300.0,1,cards,general,16
31,5CE1BF92-989E-404A-A6DC-26CCEA3659DA,2020-07-26,200.0,1,cards,general,16
8470,5CF651F9-81A5-4480-BD7C-4E734DE6D584,2020-07-26,500.0,1,cards,general,20
9463,1FFC1244-0B47-4C3D-8587-1331E68C9A8E,2020-07-26,100.0,1,cards,general,16
6603,B584130D-BE63-4542-9F35-40C63205EECE,2020-07-26,1000.0,1,cards,general,21
4053,AF423647-DF3E-4278-8127-8624506BD4D6,2020-07-26,300.0,1,cards,general,16
4473,996F4385-4C46-4431-BE22-40B4B7C2ED1B,2020-07-26,200.0,1,cards,general,16
2174,B6852F4E-1D56-4C1E-BEC4-ABE5CDE40B31,2020-07-26,100.0,1,cards,general,18
12551,43565A56-08B4-4D59-9025-E183FCF3CADF,2020-07-26,100.0,1,cards,general,16
4290,B5836CD1-F90D-40AD-9B34-926874D4A4FE,2020-07-26,450.0,0,account,general,0
9949,4DAF2341-60FE-4AA1-B917-D95CD3FDD45F,2020-07-26,500.0,1,cards,general,16
2347,9CD097A9-5E66-4602-9F14-0F7CD0691AC9,2020-07-26,200.0,1,cards,general,16
6975,3EA872BC-6325-4AAB-BE21-0C8A299C0B6C,2020-07-26,200.0,1,cards,general,16
5781,3F34609E-D7A8-4B2C-A788-5F76D38FD2DA,2020-07-26,100.0,1,cards,general,21
1710,8DE34C9D-2FFD-48EA-B386-B676F4A9AA5D,2020-07-26,500.0,1,cards,general,16
10645,00B01874-B85A-4E15-8888-F38CB255FA76,2020-07-26,100.0,1,cards,general,17
12747,8491C10D-BB88-4412-AC8E-ED15FDC11236,2020-07-26,100.0,1,cards,general,20
4187,293B5F95-869A-4AA4-A8B5-ABA6707D1D3D,2020-07-26,500.0,1,cards,general,16
7540,1BDD4D01-772F-4420-8FCE-CC13F3777150,2020-07-26,500.0,1,cards,general,21
516,3077F605-6537-4ED5-80E0-E9DB151A001A,2020-07-26,100.0,1,cards,general,20
1498,7ACBAD2B-6BBB-4427-A97E-0DB9D818EB92,2020-07-27,300.0,1,cards,general,9
8772,42D286EC-AF69-4020-886C-1FAAEDAA07A1,2020-07-27,500.0,1,cards,general,10
4612,000711B2-2785-461B-BF5B-5CB7D2CABA20,2020-07-27,500.0,1,cards,general,8
446,B815C381-1C98-4062-871F-274229267498,2020-07-27,300.0,1,cards,general,9
13144,4335B0EB-9D4D-476B-B84C-843A513AA5A5,2020-07-27,300.0,1,cards,general,10
3536,B35F7374-2AA7-41AB-9106-67503B1A67BE,2020-07-27,300.0,1,cards,general,9
13555,3131CAC0-503D-4C43-A209-CC164127BD49,2020-07-27,200.0,1,cards,general,1
255,A83D94D5-4077-41AC-BD24-A1806F15D642,2020-07-27,1000.0,1,cards,general,8
9901,7DD6A68F-3A8C-42AB-8911-0D0A04736D0F,2020-07-27,300.0,1,cards,general,14
3104,2708DE80-149B-4C7A-B60B-A5E3553F05F3,2020-07-27,100.0,1,cards,general,11
12664,AF6ABE11-EE17-4B17-BA14-9088F49706B0,2020-07-27,300.0,0,account,general,0
3161,79629EAB-5C8B-4788-85FB-438AF231C0B5,2020-07-27,500.0,1,cards,general,13
2740,9C018A15-7CF6-4BDE-8741-6755A920351C,2020-07-27,2500.0,1,cards,general,17
4438,CE077435-2E0D-4FC9-A305-E29B1BD45F07,2020-07-27,500.0,1,cards,general,10
3227,17A28D17-7722-496A-8E71-3ED6F28066C9,2020-07-27,13.66,0,account,general,0
3367,1D092FBF-6E44-495D-9ABF-3A309929C930,2020-07-27,200.0,1,cards,general,9
2158,AE4ECA37-B3E9-46FD-BDA4-2A8704E408AC,2020-07-27,100.0,1,cards,general,6
11338,4AE7759F-EAB3-401E-992D-A0761AAFF030,2020-07-27,300.0,1,cards,general,10
11547,55099E9D-826D-4FFE-A5A7-8EF64751E0CC,2020-07-27,300.0,1,cards,general,9
7913,A320D876-79E2-4EFA-BF01-BD484B31C9D2,2020-07-27,50.0,1,cards,general,9
1917,EAD75CE6-0F33-478E-A37E-712C66DB9082,2020-07-27,10000.0,1,cards,general,22
11088,1AB8FF80-1582-46FF-9C17-50B53D00744E,2020-07-27,500.0,1,cards,general,9
2157,D11407FB-1EF8-4892-AC0D-691F89BC6BAA,2020-07-27,100.0,1,cards,general,6
6787,17E2E1AB-A591-4E10-904D-DF0064C572FF,2020-07-27,100.0,1,cards,general,9
2606,AFA0BF77-ECBA-47CB-8412-426528349911,2020-07-27,50.0,1,cards,general,9
7356,FD111B94-0E78-4440-BEA2-56FB2697F647,2020-07-27,200.0,1,cards,general,13
5830,702A3992-7E88-483F-8F1C-C2228E4FBAFC,2020-07-27,1000.0,1,cards,general,22
12706,411B3B03-BFAE-4CDF-889A-A5D0F0D5B444,2020-07-27,100.0,1,cards,general,9
4686,812F27BB-75C9-45D5-A0D3-E1D34770F6F0,2020-07-27,1000.0,1,cards,general,15
9195,0FD09C49-8BE7-45B0-B496-060EF16A2182,2020-07-27,100.0,1,cards,general,8
3428,FA9A2352-706B-4B74-A59F-7D271017BE99,2020-07-27,500.0,1,cards,general,16
8226,DA568BE7-7B70-4C80-96C1-AA7173D2613A,2020-07-27,1500.0,1,cards,general,0
12655,FFA30123-A516-44A7-B030-F83ED369B645,2020-07-27,100.0,1,cards,general,19
4105,E38CC464-F845-427E-9790-D92188E5A47C,2020-07-28,500.0,1,cards,general,20
4827,39867113-5EB6-42AE-A139-AA2CE74B51B9,2020-07-28,500.0,1,cards,general,14
5640,4B37DD8E-6990-419F-8E3E-F04D1F6235DA,2020-07-28,1000.0,0,cards,general,6
8168,05B8107B-349D-440B-92B0-EF081B5065A3,2020-07-28,2500.0,1,cards,general,9
4975,39867113-5EB6-42AE-A139-AA2CE74B51B9,2020-07-28,300.0,0,cards,general,14
8735,A42A325C-B751-4475-AF45-9E3DC64E71E6,2020-07-28,600.0,0,cards,general,19
12046,809919B8-4A98-4804-B789-CD632F2B4FE5,2020-07-28,10000.0,0,cards,general,10
401,6B6B07EA-B2B8-4FB5-8539-60B39B8CD445,2020-07-28,300.0,1,cards,general,10
7775,60EBACED-1E48-4F83-9B61-85304892DEA2,2020-07-28,100.0,1,cards,general,10
12491,2AA1C086-BF4C-4A5B-9237-FCB7BAB3B038,2020-07-28,10000.0,1,cards,general,16
4434,0A26739B-74B0-47EE-BE1A-E4D121DFEAA0,2020-07-28,200.0,1,cards,general,18
6183,5C704DF9-4057-4B85-9F53-BC008CCB4B08,2020-07-28,150.0,0,account,general,0
10312,02E2115F-1EA4-4054-8278-261CD396A96D,2020-07-29,1000.0,0,cards,general,23
2298,29DD1443-1419-416E-97AB-83E7DF205D14,2020-07-29,200.0,1,cards,general,8
3205,9B35673B-5CD8-48BC-A419-1E574FECBA53,2020-07-29,5000.0,1,cards,general,10
277,DBE29277-744D-4174-B5E8-322F29511E20,2020-07-29,100.0,1,cards,general,12
9426,0B008EFD-D8C9-4CDD-9DE1-479CBA5DAEB9,2020-07-29,150.0,1,cards,general,22
644,235EABC7-EADD-4CE5-B014-FE442BF6D4A0,2020-07-29,500.0,1,cards,general,11
5717,08FC13B5-C48F-4D1F-A1F1-724B6DBBDBFA,2020-07-29,300.0,0,cards,general,11
4782,62B1F4E6-34D8-4143-9FEC-AC802729B062,2020-07-29,500.0,1,cards,general,10
14013,B9525EA2-FBF9-4F38-9B5D-4B8C8BE91A18,2020-07-29,500.0,1,cards,general,12
3114,5849030F-137B-4CB2-86A7-66C60F593901,2020-07-30,1000.0,0,sms,general,10
3261,B5ABDCBD-2E7C-4ED9-B608-E5153B96AB1F,2020-07-30,1000.0,1,cards,general,11
2019,F04FA9FD-54D2-4842-BA73-B2D99443CFA3,2020-07-30,1000.0,1,cards,general,21
3529,AAFE6AF9-FDD2-4BA5-BB2D-9AEBAC62ED41,2020-07-30,100.0,1,cards,general,14
5944,81B971C3-0352-4115-969B-4AD3AD2690AC,2020-07-30,500.0,1,cards,general,12
5290,E605C66A-382E-475E-B5D8-FE8DC030C02E,2020-07-30,500.0,1,cards,general,21
6485,FC5D2791-82F0-4041-87DB-CF244602EAA3,2020-07-30,200.0,1,cards,general,18
13229,AE3FFA79-969B-46F8-96E2-FF7C10608C0D,2020-07-30,500.0,1,cards,general,18
11828,19F90807-C99E-491B-B203-757B9B512688,2020-07-31,300.0,0,account,general,0
13962,CA593259-8F11-4B1C-A486-498E9F05E5E3,2020-08-01,100.0,0,sms,general,16
565,67BED449-3429-4190-AA55-DF8267B7A196,2020-08-01,2500.0,1,cards,general,14
9648,E24F0340-A42A-4746-B381-E0C3E07A0BFE,2020-08-01,500.0,1,cards,general,22
982,9B9B040D-704A-44E4-B7BA-3DB38A76C67A,2020-08-01,100.0,1,cards,general,19
5497,C09905A1-2059-4FAB-B74B-F52B5913CF84,2020-08-01,200.0,1,cards,general,14
12287,35D24D87-BDA4-4402-A13F-09E7F69EF736,2020-08-01,500.0,1,cards,general,18
6501,F2BF9DD2-1CFD-4097-B8C8-910266148027,2020-08-01,1000.0,1,cards,general,17
2293,ED97908A-CAC6-4C7C-BC7E-61E5182F898E,2020-08-02,12080.0,0,cards,general,21
7362,DACCF84D-6DE5-4221-8D82-B219A234E83E,2020-08-02,1000.0,1,cards,general,23
10260,D74623AE-3DC5-4352-9B2C-F163F2655E15,2020-08-02,200.0,1,cards,general,17
10,12EEA4B1-E4CD-46C5-B7EF-4C194BFF356F,2020-08-02,500.0,1,cards,general,10
9620,5225205B-180D-45C7-A2EF-55ECF91F4900,2020-08-02,500.0,1,cards,general,0
1303,3B86774C-5CD1-44E8-B233-0B4076CD3770,2020-08-02,2500.0,0,cards,general,19
9972,FEE7B479-DFEC-489D-8490-D6FC04BD7860,2020-08-02,100.0,1,cards,general,9
11274,93315C14-3CDC-4DF6-9D33-12612FA0FC84,2020-08-02,3000.0,0,cards,general,17
9564,793690C0-6332-4289-96B4-2CF8902ACEF5,2020-08-02,200.0,1,cards,general,9
12979,4F9CD5E1-F2D0-4E10-A1CA-DD5E1297B4C2,2020-08-02,500.0,1,cards,general,23
6089,D97700B7-278D-47EF-AE7D-1A6482A87A57,2020-08-03,50.0,1,cards,general,18
4622,C98CBCEB-62BC-408C-8123-F83D8E378363,2020-08-03,200.0,1,cards,general,10
3243,686DC5D2-4C87-4CD0-A147-5F696F96D098,2020-08-03,100.0,1,cards,general,15
14018,ED27ECF9-8656-431B-81B8-D0A8CF0B68E0,2020-08-03,500.0,1,cards,general,19
9541,E4C7723F-1415-400E-8496-85E20DF0B901,2020-08-03,50.0,0,account,general,0
12133,4F321FC9-92FD-4FB2-9DE7-8D2867A2BBB4,2020-08-03,100.0,1,cards,general,18
1279,44E99E25-9DD4-4C12-AF39-9C0055831B94,2020-08-03,100.0,1,cards,general,18
6653,865FF01A-0F5E-463D-9DE6-91C2202F868D,2020-08-03,500.0,1,cards,general,10
10211,0B6DA68C-558B-4153-806E-B1D775585B88,2020-08-03,200.0,1,cards,general,11
11693,505DC2AB-625F-4398-B27E-057E407A4788,2020-08-03,200.0,1,cards,general,16
8728,8916C06C-796E-4586-AF3D-748ACEF40A76,2020-08-03,100.0,1,cards,general,22
13926,A198B496-8343-4BAA-8C16-BF3470EA1AD0,2020-08-03,200.0,1,cards,general,15
9049,D5A554EB-8DFE-4304-945A-525942B5127D,2020-08-03,300.0,1,cards,general,16
575,DA25159C-C588-4096-AFA8-41F8AA85FE1E,2020-08-03,500.0,0,cards,general,16
6152,2EA4B484-E4BA-4F31-AF48-507343830A86,2020-08-04,200.0,1,cards,general,14
12594,9FFFA89D-D878-48D6-B049-69A15FAABF89,2020-08-04,15000.0,0,cards,telic,15
11749,8A8DAECD-40B3-4A41-B53C-06A62BE672E6,2020-08-04,2500.0,1,cards,general,0
15,87F2C610-076B-48AA-A1CF-136A891011CC,2020-08-04,100.0,1,cards,general,21
11896,486E0EC4-C108-4972-9B28-19B8F6C9429D,2020-08-04,300.0,0,account,general,0
2304,60D8B11D-D9A8-43F1-84F6-E1F960795F93,2020-08-05,6000.0,0,cards,general,20
10015,7DE1207E-C391-4706-A059-685BEE04A53A,2020-08-05,1000.0,1,cards,general,21
2235,F1B57AB5-822E-43AD-BDF6-CA81C179CF76,2020-08-05,500.0,1,cards,general,17
2942,08C3988B-C0FF-44EE-83BF-5A75E18110D2,2020-08-05,100.0,1,cards,general,20
6812,3105CFCD-F56A-4699-9CCA-6C5EEC38BC80,2020-08-05,500.0,1,cards,general,11
3318,3C2A0800-E6DD-4D25-9123-2EF455181B2E,2020-08-05,50.0,0,cards,telic,8
9585,36F9BB91-4414-4205-BA64-7136763C7264,2020-08-05,1050.0,0,cards,general,13
4457,46FB1089-868B-4255-91B2-3C0FCE8D84B4,2020-08-05,1000.0,1,cards,general,16
4573,0A5B6E02-5154-4558-9E74-BCD6F93D6131,2020-08-05,35.0,0,account,general,0
8983,8F3DF832-DF97-4599-8B3C-9BA0A90B91A9,2020-08-05,300.0,0,cards,telic,10
8197,C84C73FE-8CF5-4D5A-A72E-5EB4ED30D8E2,2020-08-05,500.0,1,cards,general,10
5366,3798F3E3-70D3-4D1B-8D91-F8C34CD240FF,2020-08-05,500.0,1,cards,general,14
70,2D1D8FA9-EB66-4748-8233-58052938E23C,2020-08-06,500.0,0,cards,telic,16
6060,E29942E7-67E7-40DA-8C75-A87A8474DC49,2020-08-06,300.0,0,sms,general,12
341,2D1D8FA9-EB66-4748-8233-58052938E23C,2020-08-06,500.0,0,cards,general,16
505,E3637941-2D52-4056-AEB0-B1D93CF43EFE,2020-08-06,200.0,1,cards,general,13
12595,1BDD4D01-772F-4420-8FCE-CC13F3777150,2020-08-06,2500.0,0,cards,general,8
10321,171322D4-C36F-42D7-A7F6-B9476FCBCE51,2020-08-07,1000.0,0,cards,telic,3
7205,B5BE2B25-440D-49D9-901B-93EA9DA9BF8A,2020-08-07,100.0,1,cards,general,18
11598,171322D4-C36F-42D7-A7F6-B9476FCBCE51,2020-08-07,1000.0,0,cards,telic,3
13544,E4D52262-952C-4CE8-8F29-BE518BB70509,2020-08-07,300.0,1,cards,general,23
12476,C9F732ED-9522-42EC-98FB-840B680F7C34,2020-08-08,500.0,1,cards,general,16
11342,F4468D65-4F33-4431-BAFD-68E80590D4C2,2020-08-08,500.0,1,cards,general,18
12217,BBA4E944-A48D-44B8-A0E6-E4FEB6486097,2020-08-08,500.0,1,cards,general,12
11794,95B27BB2-FFA7-4E25-909B-682A9CB5620D,2020-08-09,500.0,1,cards,general,20
4418,9F2C8C17-98A6-4FBB-93E5-A92B3116EB1D,2020-08-09,99.0,0,account,general,0
8770,E76D5D23-EBF3-4C59-AEE2-839662F76B70,2020-08-10,500.0,1,cards,general,18
11236,44C557DA-619A-46B7-9777-412F7C135813,2020-08-10,1000.0,1,cards,general,9
8715,B66C344D-DD40-4773-B9D1-AFC112F27B63,2020-08-10,500.0,1,cards,general,13
13916,88C8DF01-278B-4D57-95C3-0610101A9FDD,2020-08-11,100.0,1,cards,general,12
5798,A3484CA5-2DA7-4415-BE7E-EE9DE3857710,2020-08-12,2500.0,1,cards,general,14
5983,72B86851-7292-4C03-88D9-4B55E5F648B9,2020-08-12,3000.0,1,cards,general,14
13219,83A04F14-0867-40B6-BC10-73B298DA929B,2020-08-12,100.0,1,cards,general,14
1049,1BDD4D01-772F-4420-8FCE-CC13F3777150,2020-08-12,3000.0,0,cards,telic,21
4248,2ECF8452-12CF-4A50-85DB-9335C84D28EA,2020-08-12,500.0,1,cards,general,14
13972,FD96893A-58D9-4B07-A493-D50E6EA87F97,2020-08-13,30.0,1,cards,general,0
10270,BE772882-E54C-4097-8360-8120058F5309,2020-08-13,500.0,0,account,general,0
5669,C569CE7F-BA91-4A81-98EC-345C7ED51AC1,2020-08-13,300.0,0,cards,general,15
11864,64432CAF-DEB4-4D83-9C23-A4AEAEE07967,2020-08-13,1000.0,0,cards,general,16
65,08FC13B5-C48F-4D1F-A1F1-724B6DBBDBFA,2020-08-13,300.0,0,cards,general,12
3641,77EF7911-2E80-4D03-B416-BCD82B6B3DDF,2020-08-14,500.0,1,cards,general,14
4795,74D5E819-BC8D-4F3E-9BC7-E8EACAFCFD47,2020-08-14,100.0,1,cards,general,0
44,85348172-F358-4345-91F1-DB8CF0531C8A,2020-08-14,100.0,1,cards,general,14
5418,666FF71F-6AC9-48B7-985F-8633248776FA,2020-08-14,2500.0,1,cards,general,18
1389,CA593259-8F11-4B1C-A486-498E9F05E5E3,2020-08-14,100.0,0,sms,general,15
7842,B9876CF6-1089-4EA1-B074-61764E6AA39B,2020-08-14,1.03,0,account,general,0
6231,3A02FE33-B56B-4C55-8D1C-79F1A53E5C45,2020-08-14,500.0,1,cards,general,11
6663,36A354C3-85DF-452D-8023-101FAFFEC7FD,2020-08-14,500.0,1,cards,general,10
9582,069915FA-F50B-4BBC-B112-6B7FD43820E6,2020-08-14,10300.0,0,cards,general,22
5321,9B65B6F3-A96E-4610-89DA-050BD4F1A7E3,2020-08-15,500.0,1,cards,general,10
458,E161DB3E-4DD4-4130-989C-C5E0B5B0DC90,2020-08-15,300.0,1,cards,general,21
6940,4ECB767F-8830-497B-B395-851D4EACD1F8,2020-08-16,1500.0,1,cards,general,15
12058,CAD3BCE5-2860-4D2D-B198-CC47B8121244,2020-08-16,300.0,0,cards,general,17
2863,9F2C8C17-98A6-4FBB-93E5-A92B3116EB1D,2020-08-16,99.0,0,account,general,0
12995,48886847-9427-47BE-BBCD-A8DB607D8067,2020-08-16,500.0,1,cards,general,14
9122,A60E7300-3134-48B3-A8C9-B4A2C5A951B1,2020-08-17,150.0,1,cards,general,11
5183,3A1FE94C-DBFC-4E6B-A0F7-5C3F52C4EB63,2020-08-17,100.0,1,cards,general,14
346,BCF7F07A-7CBD-412F-86F6-21F26CD110D2,2020-08-17,100.0,1,cards,general,22
1597,343CA5AF-CD0C-497A-B929-4027E59354CD,2020-08-17,5000.0,0,account,general,0
13028,81CD4BEF-443E-4D36-B34F-664E11182D65,2020-08-17,300.0,0,sms,general,8
5103,F078657B-7643-4F20-9B77-4DB7AD4A9920,2020-08-17,2000.0,1,cards,general,22
5191,809919B8-4A98-4804-B789-CD632F2B4FE5,2020-08-17,10000.0,0,cards,telic,11
2002,E674F8AF-2ECD-4253-9AC5-761F2D641205,2020-08-18,2500.0,1,cards,general,14
1108,9129EAD9-E3F6-4473-8617-D86107280E15,2020-08-18,1000.0,0,cards,general,11
12167,C39D76D6-A933-4D47-B625-E34DF83B7403,2020-08-19,500.0,1,cards,general,13
9119,0EE4BB4B-C192-4ECA-9C83-303F79289195,2020-08-19,1250.0,0,cards,general,15
2663,97F2D353-B0FF-42B0-8EB1-D3717058EAD4,2020-08-19,500.0,1,cards,general,9
794,FEE4BAD2-DE40-4FE6-8515-6C579A28DDA1,2020-08-19,500.0,1,cards,general,13
7918,3A6E0A60-DD20-4A55-B3E3-AB20C3681881,2020-08-19,300.0,1,cards,general,12
9742,05343F01-7D7A-4147-8ECE-74F6F8DA69A8,2020-08-19,1000.0,1,cards,general,12
9797,B52C248B-D029-487C-BDD1-8C89B916FAD2,2020-08-19,200.0,1,cards,general,22
744,54A2C5E2-6685-4B2E-8E2A-FC503D9D2144,2020-08-19,100.0,1,cards,general,6
2963,85348172-F358-4345-91F1-DB8CF0531C8A,2020-08-20,100.0,0,cards,telic,13
7576,69BC6DF4-D1E3-4C73-BEDB-A3E788D98DB8,2020-08-20,500.0,0,sms,general,22
3485,0CE13D75-2831-47B5-8E7C-E66E084DEE93,2020-08-20,100.0,1,cards,general,15
562,FFA30123-A516-44A7-B030-F83ED369B645,2020-08-20,200.0,1,cards,general,21
9454,536D1F48-EAF0-4CA0-9893-A1614AD1A4A8,2020-08-21,1000.0,1,cards,general,19
9106,6267B856-FE6F-4C2A-A6E4-2713B95A6193,2020-08-21,100.0,1,cards,general,0
2402,8995E668-1C2F-463D-B504-C87AACEF5D25,2020-08-21,500.0,1,cards,general,11
2767,A017B846-2D16-4C70-9F8F-2577BA977DF8,2020-08-21,100.0,1,cards,general,12
6097,2DBC9032-1DAF-4379-AC10-36F31AF3AF09,2020-08-21,200.0,1,cards,general,9
